uid	source	scene	sent	type	bucket	focalizer	context	text	guess_speaker	guess_conf	gold_speaker	target	checked	note
1_8	旅行商人与黯色的骑士	1	8	action	物理	罗伦斯	罗伦斯靠着墙壁坐在地上生火时，从破了洞的屋顶清楚看见阴沉沉的乌云。 ‖ “怎么着？火还没生好啊？” ‖ 说着，身材娇小的少女一边拍去长袍上的水，一边贴着墙壁走来。 ‖ ►少女出现在老朽的石造建筑物底下，看起来就像是一名为了巡礼而踏入老旧圣人遗迹的虔诚修女。 ‖ 然而，少女一来到罗伦斯身边，立刻脱下长袍甩动身体的模样，想必会让人觉得有点不对劲。 ‖ 尽管拥有如贵族般的美丽亚麻色长发，少女头上却有一对动物耳朵，以一个十多岁的少女来说显得太过纤细的腰部后方，垂挂着动物的尾巴。	少女出现在老朽的石造建筑物底下，看起来就像是一名为了巡礼而踏入老旧圣人遗迹的虔诚修女。	罗伦斯	0.30	罗伦斯			
1_9	旅行商人与黯色的骑士	1	9	action	心理-自指	罗伦斯	“怎么着？火还没生好啊？” ‖ 说着，身材娇小的少女一边拍去长袍上的水，一边贴着墙壁走来。 ‖ 少女出现在老朽的石造建筑物底下，看起来就像是一名为了巡礼而踏入老旧圣人遗迹的虔诚修女。 ‖ ►然而，少女一来到罗伦斯身边，立刻脱下长袍甩动身体的模样，想必会让人觉得有点不对劲。 ‖ 尽管拥有如贵族般的美丽亚麻色长发，少女头上却有一对动物耳朵，以一个十多岁的少女来说显得太过纤细的腰部后方，垂挂着动物的尾巴。 ‖ 罗伦斯以商人身份自立门户至今，已进入第七个年头，而与他一起旅行的少女，据说是高龄好几百岁、拥有贤狼之名的巨狼化身——赫萝。	然而，少女一来到罗伦斯身边，立刻脱下长袍甩动身体的模样，想必会让人觉得有点不对劲。	罗伦斯	0.55	罗伦斯			
1_10	旅行商人与黯色的骑士	1	10	action	物理	罗伦斯	说着，身材娇小的少女一边拍去长袍上的水，一边贴着墙壁走来。 ‖ 少女出现在老朽的石造建筑物底下，看起来就像是一名为了巡礼而踏入老旧圣人遗迹的虔诚修女。 ‖ 然而，少女一来到罗伦斯身边，立刻脱下长袍甩动身体的模样，想必会让人觉得有点不对劲。 ‖ ►尽管拥有如贵族般的美丽亚麻色长发，少女头上却有一对动物耳朵，以一个十多岁的少女来说显得太过纤细的腰部后方，垂挂着动物的尾巴。 ‖ 罗伦斯以商人身份自立门户至今，已进入第七个年头，而与他一起旅行的少女，据说是高龄好几百岁、拥有贤狼之名的巨狼化身——赫萝。 ‖ “你还好意思这么说。我这么勤快地在生火，你却在旁边拍长袍上的水。”	尽管拥有如贵族般的美丽亚麻色长发，少女头上却有一对动物耳朵，以一个十多岁的少女来说显得太过纤细的腰部后方，垂挂着动物的尾巴。	罗伦斯	0.30	罗伦斯			
1_11	旅行商人与黯色的骑士	1	11	action	物理	罗伦斯	少女出现在老朽的石造建筑物底下，看起来就像是一名为了巡礼而踏入老旧圣人遗迹的虔诚修女。 ‖ 然而，少女一来到罗伦斯身边，立刻脱下长袍甩动身体的模样，想必会让人觉得有点不对劲。 ‖ 尽管拥有如贵族般的美丽亚麻色长发，少女头上却有一对动物耳朵，以一个十多岁的少女来说显得太过纤细的腰部后方，垂挂着动物的尾巴。 ‖ ►罗伦斯以商人身份自立门户至今，已进入第七个年头，而与他一起旅行的少女，据说是高龄好几百岁、拥有贤狼之名的巨狼化身——赫萝。 ‖ “你还好意思这么说。我这么勤快地在生火，你却在旁边拍长袍上的水。” ‖ 生火步骤是拿着一敲就会冒出火花的矿石敲打几次，然后，把事先碾碎、洗过、加以干燥后撕碎的草茎点燃。在那之后会接着点燃麦杆，再让火势转移到木头上。	罗伦斯以商人身份自立门户至今，已进入第七个年头，而与他一起旅行的少女，据说是高龄好几百岁、拥有贤狼之名的巨狼化身——赫萝。	罗伦斯	0.55	罗伦斯			
1_12	旅行商人与黯色的骑士	1	12	dialogue	anaphoric	罗伦斯	然而，少女一来到罗伦斯身边，立刻脱下长袍甩动身体的模样，想必会让人觉得有点不对劲。 ‖ 尽管拥有如贵族般的美丽亚麻色长发，少女头上却有一对动物耳朵，以一个十多岁的少女来说显得太过纤细的腰部后方，垂挂着动物的尾巴。 ‖ 罗伦斯以商人身份自立门户至今，已进入第七个年头，而与他一起旅行的少女，据说是高龄好几百岁、拥有贤狼之名的巨狼化身——赫萝。 ‖ ►“你还好意思这么说。我这么勤快地在生火，你却在旁边拍长袍上的水。” ‖ 生火步骤是拿着一敲就会冒出火花的矿石敲打几次，然后，把事先碾碎、洗过、加以干燥后撕碎的草茎点燃。在那之后会接着点燃麦杆，再让火势转移到木头上。 ‖ 拍去水分后，赫萝再次穿上长袍。看见罗伦斯总算让火势转移到麦杆上，赫萝露出有些冷漠的表情。	你还好意思这么说。我这么勤快地在生火，你却在旁边拍长袍上的水。	罗伦斯	0.55	罗伦斯			
1_13	旅行商人与黯色的骑士	1	13	action	物理	罗伦斯	尽管拥有如贵族般的美丽亚麻色长发，少女头上却有一对动物耳朵，以一个十多岁的少女来说显得太过纤细的腰部后方，垂挂着动物的尾巴。 ‖ 罗伦斯以商人身份自立门户至今，已进入第七个年头，而与他一起旅行的少女，据说是高龄好几百岁、拥有贤狼之名的巨狼化身——赫萝。 ‖ “你还好意思这么说。我这么勤快地在生火，你却在旁边拍长袍上的水。” ‖ ►生火步骤是拿着一敲就会冒出火花的矿石敲打几次，然后，把事先碾碎、洗过、加以干燥后撕碎的草茎点燃。在那之后会接着点燃麦杆，再让火势转移到木头上。 ‖ 拍去水分后，赫萝再次穿上长袍。看见罗伦斯总算让火势转移到麦杆上，赫萝露出有些冷漠的表情。 ‖ “咱还以为汝的怒火能够加快生火速度。”	生火步骤是拿着一敲就会冒出火花的矿石敲打几次，然后，把事先碾碎、洗过、加以干燥后撕碎的草茎点燃。在那之后会接着点燃麦杆，再让火势转移到木头上。	罗伦斯	0.30	罗伦斯			
1_14	旅行商人与黯色的骑士	1	14	action	物理	罗伦斯	罗伦斯以商人身份自立门户至今，已进入第七个年头，而与他一起旅行的少女，据说是高龄好几百岁、拥有贤狼之名的巨狼化身——赫萝。 ‖ “你还好意思这么说。我这么勤快地在生火，你却在旁边拍长袍上的水。” ‖ 生火步骤是拿着一敲就会冒出火花的矿石敲打几次，然后，把事先碾碎、洗过、加以干燥后撕碎的草茎点燃。在那之后会接着点燃麦杆，再让火势转移到木头上。 ‖ ►拍去水分后，赫萝再次穿上长袍。看见罗伦斯总算让火势转移到麦杆上，赫萝露出有些冷漠的表情。 ‖ “咱还以为汝的怒火能够加快生火速度。” ‖ 对于罗伦斯方才的挖苦话语，赫萝似乎没有要正面响应的意思。	拍去水分后，赫萝再次穿上长袍。看见罗伦斯总算让火势转移到麦杆上，赫萝露出有些冷漠的表情。	赫萝	0.55	赫萝			
1_15	旅行商人与黯色的骑士	1	15	dialogue	anaphoric	罗伦斯	“你还好意思这么说。我这么勤快地在生火，你却在旁边拍长袍上的水。” ‖ 生火步骤是拿着一敲就会冒出火花的矿石敲打几次，然后，把事先碾碎、洗过、加以干燥后撕碎的草茎点燃。在那之后会接着点燃麦杆，再让火势转移到木头上。 ‖ 拍去水分后，赫萝再次穿上长袍。看见罗伦斯总算让火势转移到麦杆上，赫萝露出有些冷漠的表情。 ‖ ►“咱还以为汝的怒火能够加快生火速度。” ‖ 对于罗伦斯方才的挖苦话语，赫萝似乎没有要正面响应的意思。 ‖ 赫萝一副把罗伦斯的话当成耳边风的模样，蹲在火堆旁烘着双手。	咱还以为汝的怒火能够加快生火速度。	罗伦斯	0.55	罗伦斯			
1_16	旅行商人与黯色的骑士	1	16	action	心理-推测	罗伦斯	生火步骤是拿着一敲就会冒出火花的矿石敲打几次，然后，把事先碾碎、洗过、加以干燥后撕碎的草茎点燃。在那之后会接着点燃麦杆，再让火势转移到木头上。 ‖ 拍去水分后，赫萝再次穿上长袍。看见罗伦斯总算让火势转移到麦杆上，赫萝露出有些冷漠的表情。 ‖ “咱还以为汝的怒火能够加快生火速度。” ‖ ►对于罗伦斯方才的挖苦话语，赫萝似乎没有要正面响应的意思。 ‖ 赫萝一副把罗伦斯的话当成耳边风的模样，蹲在火堆旁烘着双手。 ‖ 火势也蔓延到了罗伦斯用短剑所削下的木屑，并顺利烧起木柴。过了没多久后，火堆便熊熊燃烧起来。	对于罗伦斯方才的挖苦话语，赫萝似乎没有要正面响应的意思。	罗伦斯	0.40	罗伦斯	赫萝		
1_17	旅行商人与黯色的骑士	1	17	action	物理	罗伦斯	拍去水分后，赫萝再次穿上长袍。看见罗伦斯总算让火势转移到麦杆上，赫萝露出有些冷漠的表情。 ‖ “咱还以为汝的怒火能够加快生火速度。” ‖ 对于罗伦斯方才的挖苦话语，赫萝似乎没有要正面响应的意思。 ‖ ►赫萝一副把罗伦斯的话当成耳边风的模样，蹲在火堆旁烘着双手。 ‖ 火势也蔓延到了罗伦斯用短剑所削下的木屑，并顺利烧起木柴。过了没多久后，火堆便熊熊燃烧起来。 ‖ “话说回来，刚才真的是千钧一发。”	赫萝一副把罗伦斯的话当成耳边风的模样，蹲在火堆旁烘着双手。	赫萝	0.55	赫萝			
1_18	旅行商人与黯色的骑士	1	18	action	物理	罗伦斯	“咱还以为汝的怒火能够加快生火速度。” ‖ 对于罗伦斯方才的挖苦话语，赫萝似乎没有要正面响应的意思。 ‖ 赫萝一副把罗伦斯的话当成耳边风的模样，蹲在火堆旁烘着双手。 ‖ ►火势也蔓延到了罗伦斯用短剑所削下的木屑，并顺利烧起木柴。过了没多久后，火堆便熊熊燃烧起来。 ‖ “话说回来，刚才真的是千钧一发。” ‖ 罗伦斯从木柴当中挑出带有树枝的木柴后，一边用短剑砍下树枝，一边说道。	火势也蔓延到了罗伦斯用短剑所削下的木屑，并顺利烧起木柴。过了没多久后，火堆便熊熊燃烧起来。	罗伦斯	0.55	罗伦斯			
1_19	旅行商人与黯色的骑士	1	19	dialogue	anaphoric	罗伦斯	对于罗伦斯方才的挖苦话语，赫萝似乎没有要正面响应的意思。 ‖ 赫萝一副把罗伦斯的话当成耳边风的模样，蹲在火堆旁烘着双手。 ‖ 火势也蔓延到了罗伦斯用短剑所削下的木屑，并顺利烧起木柴。过了没多久后，火堆便熊熊燃烧起来。 ‖ ►“话说回来，刚才真的是千钧一发。” ‖ 罗伦斯从木柴当中挑出带有树枝的木柴后，一边用短剑砍下树枝，一边说道。 ‖ “嗯。谁叫有个大笨驴商人把拒绝不了的笨重货物载在货台上，才会拖慢行程。咱差点就要被迫在雨中睡觉。”	话说回来，刚才真的是千钧一发。	罗伦斯	0.55	罗伦斯			
1_20	旅行商人与黯色的骑士	1	20	action	物理	罗伦斯	赫萝一副把罗伦斯的话当成耳边风的模样，蹲在火堆旁烘着双手。 ‖ 火势也蔓延到了罗伦斯用短剑所削下的木屑，并顺利烧起木柴。过了没多久后，火堆便熊熊燃烧起来。 ‖ “话说回来，刚才真的是千钧一发。” ‖ ►罗伦斯从木柴当中挑出带有树枝的木柴后，一边用短剑砍下树枝，一边说道。 ‖ “嗯。谁叫有个大笨驴商人把拒绝不了的笨重货物载在货台上，才会拖慢行程。咱差点就要被迫在雨中睡觉。” ‖ 赫萝先铺上抹过油的鞣皮，然后躺在鞣皮上这么说。	罗伦斯从木柴当中挑出带有树枝的木柴后，一边用短剑砍下树枝，一边说道。	罗伦斯	0.55	罗伦斯			
1_21	旅行商人与黯色的骑士	1	21	dialogue	anaphoric	罗伦斯	火势也蔓延到了罗伦斯用短剑所削下的木屑，并顺利烧起木柴。过了没多久后，火堆便熊熊燃烧起来。 ‖ “话说回来，刚才真的是千钧一发。” ‖ 罗伦斯从木柴当中挑出带有树枝的木柴后，一边用短剑砍下树枝，一边说道。 ‖ ►“嗯。谁叫有个大笨驴商人把拒绝不了的笨重货物载在货台上，才会拖慢行程。咱差点就要被迫在雨中睡觉。” ‖ 赫萝先铺上抹过油的鞣皮，然后躺在鞣皮上这么说。 ‖ 几天前经过城镇时，罗伦斯因为拒绝不了认识的旅行商人之托，而把盐鲱渍鱼载在货台上。	嗯。谁叫有个大笨驴商人把拒绝不了的笨重货物载在货台上，才会拖慢行程。咱差点就要被迫在雨中睡觉。	赫萝	0.55	赫萝			
1_22	旅行商人与黯色的骑士	1	22	action	物理	罗伦斯	“话说回来，刚才真的是千钧一发。” ‖ 罗伦斯从木柴当中挑出带有树枝的木柴后，一边用短剑砍下树枝，一边说道。 ‖ “嗯。谁叫有个大笨驴商人把拒绝不了的笨重货物载在货台上，才会拖慢行程。咱差点就要被迫在雨中睡觉。” ‖ ►赫萝先铺上抹过油的鞣皮，然后躺在鞣皮上这么说。 ‖ 几天前经过城镇时，罗伦斯因为拒绝不了认识的旅行商人之托，而把盐鲱渍鱼载在货台上。 ‖ 由于加上了鲱鱼的重量，一路上马车只能够缓慢前进，接着就碰到了这场雨。	赫萝先铺上抹过油的鞣皮，然后躺在鞣皮上这么说。	赫萝	0.55	赫萝			
1_23	旅行商人与黯色的骑士	1	23	action	物理	罗伦斯	罗伦斯从木柴当中挑出带有树枝的木柴后，一边用短剑砍下树枝，一边说道。 ‖ “嗯。谁叫有个大笨驴商人把拒绝不了的笨重货物载在货台上，才会拖慢行程。咱差点就要被迫在雨中睡觉。” ‖ 赫萝先铺上抹过油的鞣皮，然后躺在鞣皮上这么说。 ‖ ►几天前经过城镇时，罗伦斯因为拒绝不了认识的旅行商人之托，而把盐鲱渍鱼载在货台上。 ‖ 由于加上了鲱鱼的重量，一路上马车只能够缓慢前进，接着就碰到了这场雨。 ‖ 不过，比起这件事情，赫萝肯定纯粹是讨厌味道很重的盐渍鲱鱼放在货台上。货台是赫萝的休息场所，她平常不是在上面悠哉午睡，就是梳理毛发，而赫萝的嗅觉太灵敏了。	几天前经过城镇时，罗伦斯因为拒绝不了认识的旅行商人之托，而把盐鲱渍鱼载在货台上。	罗伦斯	0.55	罗伦斯			
1_25	旅行商人与黯色的骑士	1	25	action	物理	罗伦斯	赫萝先铺上抹过油的鞣皮，然后躺在鞣皮上这么说。 ‖ 几天前经过城镇时，罗伦斯因为拒绝不了认识的旅行商人之托，而把盐鲱渍鱼载在货台上。 ‖ 由于加上了鲱鱼的重量，一路上马车只能够缓慢前进，接着就碰到了这场雨。 ‖ ►不过，比起这件事情，赫萝肯定纯粹是讨厌味道很重的盐渍鲱鱼放在货台上。货台是赫萝的休息场所，她平常不是在上面悠哉午睡，就是梳理毛发，而赫萝的嗅觉太灵敏了。 ‖ “不过，也赚到了值得的利益。” ‖ 罗伦斯把树枝削尖，然后从货物里取出几尾盐渍鲱鱼，再用树枝从嘴巴刺起鲱鱼，一尾一尾地立在火堆四周。	不过，比起这件事情，赫萝肯定纯粹是讨厌味道很重的盐渍鲱鱼放在货台上。货台是赫萝的休息场所，她平常不是在上面悠哉午睡，就是梳理毛发，而赫萝的嗅觉太灵敏了。	赫萝	0.55	赫萝			
1_26	旅行商人与黯色的骑士	1	26	dialogue	anaphoric	罗伦斯	几天前经过城镇时，罗伦斯因为拒绝不了认识的旅行商人之托，而把盐鲱渍鱼载在货台上。 ‖ 由于加上了鲱鱼的重量，一路上马车只能够缓慢前进，接着就碰到了这场雨。 ‖ 不过，比起这件事情，赫萝肯定纯粹是讨厌味道很重的盐渍鲱鱼放在货台上。货台是赫萝的休息场所，她平常不是在上面悠哉午睡，就是梳理毛发，而赫萝的嗅觉太灵敏了。 ‖ ►“不过，也赚到了值得的利益。” ‖ 罗伦斯把树枝削尖，然后从货物里取出几尾盐渍鲱鱼，再用树枝从嘴巴刺起鲱鱼，一尾一尾地立在火堆四周。 ‖ 照物主给的条件，罗伦斯最多可以吃掉十尾鲱鱼。	不过，也赚到了值得的利益。	罗伦斯	0.55	罗伦斯			
1_27	旅行商人与黯色的骑士	1	27	action	物理	罗伦斯	由于加上了鲱鱼的重量，一路上马车只能够缓慢前进，接着就碰到了这场雨。 ‖ 不过，比起这件事情，赫萝肯定纯粹是讨厌味道很重的盐渍鲱鱼放在货台上。货台是赫萝的休息场所，她平常不是在上面悠哉午睡，就是梳理毛发，而赫萝的嗅觉太灵敏了。 ‖ “不过，也赚到了值得的利益。” ‖ ►罗伦斯把树枝削尖，然后从货物里取出几尾盐渍鲱鱼，再用树枝从嘴巴刺起鲱鱼，一尾一尾地立在火堆四周。 ‖ 照物主给的条件，罗伦斯最多可以吃掉十尾鲱鱼。 ‖ 难得有鱼可以吃，如果想要做点费工夫的料理，可以用树皮连同洋葱、蒜头奶油和鱼一起包裹，然后埋进土里，并在上方生火。经过一段时间后，只要挪开火堆再打开树皮，一道咸味十足又甘甜的蒸鱼料理即大功告成。	罗伦斯把树枝削尖，然后从货物里取出几尾盐渍鲱鱼，再用树枝从嘴巴刺起鲱鱼，一尾一尾地立在火堆四周。	罗伦斯	0.55	罗伦斯			
1_28	旅行商人与黯色的骑士	1	28	action	物理	罗伦斯	不过，比起这件事情，赫萝肯定纯粹是讨厌味道很重的盐渍鲱鱼放在货台上。货台是赫萝的休息场所，她平常不是在上面悠哉午睡，就是梳理毛发，而赫萝的嗅觉太灵敏了。 ‖ “不过，也赚到了值得的利益。” ‖ 罗伦斯把树枝削尖，然后从货物里取出几尾盐渍鲱鱼，再用树枝从嘴巴刺起鲱鱼，一尾一尾地立在火堆四周。 ‖ ►照物主给的条件，罗伦斯最多可以吃掉十尾鲱鱼。 ‖ 难得有鱼可以吃，如果想要做点费工夫的料理，可以用树皮连同洋葱、蒜头奶油和鱼一起包裹，然后埋进土里，并在上方生火。经过一段时间后，只要挪开火堆再打开树皮，一道咸味十足又甘甜的蒸鱼料理即大功告成。 ‖ 罗伦斯今晚之所以没有这么做，是因为知道赫萝一旦吃了这样的料理，下次光是烤过的鱼就会满足不了她。	照物主给的条件，罗伦斯最多可以吃掉十尾鲱鱼。	罗伦斯	0.55	罗伦斯			
1_29	旅行商人与黯色的骑士	1	29	action	心理-自指	罗伦斯	“不过，也赚到了值得的利益。” ‖ 罗伦斯把树枝削尖，然后从货物里取出几尾盐渍鲱鱼，再用树枝从嘴巴刺起鲱鱼，一尾一尾地立在火堆四周。 ‖ 照物主给的条件，罗伦斯最多可以吃掉十尾鲱鱼。 ‖ ►难得有鱼可以吃，如果想要做点费工夫的料理，可以用树皮连同洋葱、蒜头奶油和鱼一起包裹，然后埋进土里，并在上方生火。经过一段时间后，只要挪开火堆再打开树皮，一道咸味十足又甘甜的蒸鱼料理即大功告成。 ‖ 罗伦斯今晚之所以没有这么做，是因为知道赫萝一旦吃了这样的料理，下次光是烤过的鱼就会满足不了她。 ‖ 好东西让人看了就会想要，吃了就忘不了。	难得有鱼可以吃，如果想要做点费工夫的料理，可以用树皮连同洋葱、蒜头奶油和鱼一起包裹，然后埋进土里，并在上方生火。经过一段时间后，只要挪开火堆再打开树皮，一道咸味十足又甘甜的蒸鱼料理即大功告成。	罗伦斯	0.35	罗伦斯			
1_30	旅行商人与黯色的骑士	1	30	action	物理	罗伦斯	罗伦斯把树枝削尖，然后从货物里取出几尾盐渍鲱鱼，再用树枝从嘴巴刺起鲱鱼，一尾一尾地立在火堆四周。 ‖ 照物主给的条件，罗伦斯最多可以吃掉十尾鲱鱼。 ‖ 难得有鱼可以吃，如果想要做点费工夫的料理，可以用树皮连同洋葱、蒜头奶油和鱼一起包裹，然后埋进土里，并在上方生火。经过一段时间后，只要挪开火堆再打开树皮，一道咸味十足又甘甜的蒸鱼料理即大功告成。 ‖ ►罗伦斯今晚之所以没有这么做，是因为知道赫萝一旦吃了这样的料理，下次光是烤过的鱼就会满足不了她。 ‖ 好东西让人看了就会想要，吃了就忘不了。 ‖ 只要不知道存在，也就不会有想吃的念头。	罗伦斯今晚之所以没有这么做，是因为知道赫萝一旦吃了这样的料理，下次光是烤过的鱼就会满足不了她。	罗伦斯	0.55	罗伦斯			
1_31	旅行商人与黯色的骑士	1	31	action	心理-自指	罗伦斯	照物主给的条件，罗伦斯最多可以吃掉十尾鲱鱼。 ‖ 难得有鱼可以吃，如果想要做点费工夫的料理，可以用树皮连同洋葱、蒜头奶油和鱼一起包裹，然后埋进土里，并在上方生火。经过一段时间后，只要挪开火堆再打开树皮，一道咸味十足又甘甜的蒸鱼料理即大功告成。 ‖ 罗伦斯今晚之所以没有这么做，是因为知道赫萝一旦吃了这样的料理，下次光是烤过的鱼就会满足不了她。 ‖ ►好东西让人看了就会想要，吃了就忘不了。 ‖ 只要不知道存在，也就不会有想吃的念头。 ‖ “嗯。这鱼烤过后……嗯，闻起来确实很香呐。”	好东西让人看了就会想要，吃了就忘不了。	罗伦斯	0.35	罗伦斯			
1_32	旅行商人与黯色的骑士	1	32	action	心理-自指	罗伦斯	难得有鱼可以吃，如果想要做点费工夫的料理，可以用树皮连同洋葱、蒜头奶油和鱼一起包裹，然后埋进土里，并在上方生火。经过一段时间后，只要挪开火堆再打开树皮，一道咸味十足又甘甜的蒸鱼料理即大功告成。 ‖ 罗伦斯今晚之所以没有这么做，是因为知道赫萝一旦吃了这样的料理，下次光是烤过的鱼就会满足不了她。 ‖ 好东西让人看了就会想要，吃了就忘不了。 ‖ ►只要不知道存在，也就不会有想吃的念头。 ‖ “嗯。这鱼烤过后……嗯，闻起来确实很香呐。” ‖ 听到油脂滋滋作响的声音，赫萝立刻甩动起尾巴。	只要不知道存在，也就不会有想吃的念头。	罗伦斯	0.35	罗伦斯			
1_33	旅行商人与黯色的骑士	1	33	dialogue	anaphoric	罗伦斯	罗伦斯今晚之所以没有这么做，是因为知道赫萝一旦吃了这样的料理，下次光是烤过的鱼就会满足不了她。 ‖ 好东西让人看了就会想要，吃了就忘不了。 ‖ 只要不知道存在，也就不会有想吃的念头。 ‖ ►“嗯。这鱼烤过后……嗯，闻起来确实很香呐。” ‖ 听到油脂滋滋作响的声音，赫萝立刻甩动起尾巴。 ‖ 罗伦斯露出苦笑，并把所有木屑丢进火堆里。	嗯。这鱼烤过后……嗯，闻起来确实很香呐。	赫萝	0.55	赫萝			
1_34	旅行商人与黯色的骑士	1	34	action	物理	罗伦斯	好东西让人看了就会想要，吃了就忘不了。 ‖ 只要不知道存在，也就不会有想吃的念头。 ‖ “嗯。这鱼烤过后……嗯，闻起来确实很香呐。” ‖ ►听到油脂滋滋作响的声音，赫萝立刻甩动起尾巴。 ‖ 罗伦斯露出苦笑，并把所有木屑丢进火堆里。 ‖ “现在是在森林里，所以不用担心会因为香味而引来一些有的没的，但老鼠比较让人担心。”	听到油脂滋滋作响的声音，赫萝立刻甩动起尾巴。	赫萝	0.55	赫萝			
1_35	旅行商人与黯色的骑士	1	35	action	物理	罗伦斯	只要不知道存在，也就不会有想吃的念头。 ‖ “嗯。这鱼烤过后……嗯，闻起来确实很香呐。” ‖ 听到油脂滋滋作响的声音，赫萝立刻甩动起尾巴。 ‖ ►罗伦斯露出苦笑，并把所有木屑丢进火堆里。 ‖ “现在是在森林里，所以不用担心会因为香味而引来一些有的没的，但老鼠比较让人担心。” ‖ 才刚刚开始烤鱼而已，赫萝已经忍不住用手戳了戳烤鱼，然后舔着沾在手指上的盐巴。	罗伦斯露出苦笑，并把所有木屑丢进火堆里。	罗伦斯	0.55	罗伦斯			
1_36	旅行商人与黯色的骑士	1	36	dialogue	anaphoric	罗伦斯	“嗯。这鱼烤过后……嗯，闻起来确实很香呐。” ‖ 听到油脂滋滋作响的声音，赫萝立刻甩动起尾巴。 ‖ 罗伦斯露出苦笑，并把所有木屑丢进火堆里。 ‖ ►“现在是在森林里，所以不用担心会因为香味而引来一些有的没的，但老鼠比较让人担心。” ‖ 才刚刚开始烤鱼而已，赫萝已经忍不住用手戳了戳烤鱼，然后舔着沾在手指上的盐巴。 ‖ 看见赫萝这么喜欢咸味的模样，罗伦斯不禁觉得真的很像小狗之类的动物，但他知道如果把这想法说出来，赫萝肯定会竖起尾巴的毛，大发雷霆一场。	现在是在森林里，所以不用担心会因为香味而引来一些有的没的，但老鼠比较让人担心。	赫萝	0.55	赫萝			
1_37	旅行商人与黯色的骑士	1	37	action	物理	罗伦斯	听到油脂滋滋作响的声音，赫萝立刻甩动起尾巴。 ‖ 罗伦斯露出苦笑，并把所有木屑丢进火堆里。 ‖ “现在是在森林里，所以不用担心会因为香味而引来一些有的没的，但老鼠比较让人担心。” ‖ ►才刚刚开始烤鱼而已，赫萝已经忍不住用手戳了戳烤鱼，然后舔着沾在手指上的盐巴。 ‖ 看见赫萝这么喜欢咸味的模样，罗伦斯不禁觉得真的很像小狗之类的动物，但他知道如果把这想法说出来，赫萝肯定会竖起尾巴的毛，大发雷霆一场。 ‖ “不过，应该也不用担心老鼠呗。基本上，这种地方顶多只有人类会居住。”	才刚刚开始烤鱼而已，赫萝已经忍不住用手戳了戳烤鱼，然后舔着沾在手指上的盐巴。	赫萝	0.55	赫萝			
1_38	旅行商人与黯色的骑士	1	38	action	心理-自指	罗伦斯	罗伦斯露出苦笑，并把所有木屑丢进火堆里。 ‖ “现在是在森林里，所以不用担心会因为香味而引来一些有的没的，但老鼠比较让人担心。” ‖ 才刚刚开始烤鱼而已，赫萝已经忍不住用手戳了戳烤鱼，然后舔着沾在手指上的盐巴。 ‖ ►看见赫萝这么喜欢咸味的模样，罗伦斯不禁觉得真的很像小狗之类的动物，但他知道如果把这想法说出来，赫萝肯定会竖起尾巴的毛，大发雷霆一场。 ‖ “不过，应该也不用担心老鼠呗。基本上，这种地方顶多只有人类会居住。” ‖ 说着，赫萝终于忍不住直接从还没串起来的鲱鱼身上沾起盐巴。赫萝开心地舔完盐巴后，继续说：	看见赫萝这么喜欢咸味的模样，罗伦斯不禁觉得真的很像小狗之类的动物，但他知道如果把这想法说出来，赫萝肯定会竖起尾巴的毛，大发雷霆一场。	赫萝	0.55	赫萝			
1_39	旅行商人与黯色的骑士	1	39	dialogue	anaphoric	罗伦斯	“现在是在森林里，所以不用担心会因为香味而引来一些有的没的，但老鼠比较让人担心。” ‖ 才刚刚开始烤鱼而已，赫萝已经忍不住用手戳了戳烤鱼，然后舔着沾在手指上的盐巴。 ‖ 看见赫萝这么喜欢咸味的模样，罗伦斯不禁觉得真的很像小狗之类的动物，但他知道如果把这想法说出来，赫萝肯定会竖起尾巴的毛，大发雷霆一场。 ‖ ►“不过，应该也不用担心老鼠呗。基本上，这种地方顶多只有人类会居住。” ‖ 说着，赫萝终于忍不住直接从还没串起来的鲱鱼身上沾起盐巴。赫萝开心地舔完盐巴后，继续说： ‖ “这种地方，怎么会有这样的建筑物？”	不过，应该也不用担心老鼠呗。基本上，这种地方顶多只有人类会居住。	赫萝	0.55	赫萝			
1_40	旅行商人与黯色的骑士	1	40	action	物理	罗伦斯	才刚刚开始烤鱼而已，赫萝已经忍不住用手戳了戳烤鱼，然后舔着沾在手指上的盐巴。 ‖ 看见赫萝这么喜欢咸味的模样，罗伦斯不禁觉得真的很像小狗之类的动物，但他知道如果把这想法说出来，赫萝肯定会竖起尾巴的毛，大发雷霆一场。 ‖ “不过，应该也不用担心老鼠呗。基本上，这种地方顶多只有人类会居住。” ‖ ►说着，赫萝终于忍不住直接从还没串起来的鲱鱼身上沾起盐巴。赫萝开心地舔完盐巴后，继续说： ‖ “这种地方，怎么会有这样的建筑物？” ‖ 说罢，赫萝像个看见奇景的小孩子，仰望着千疮百孔的屋顶。	说着，赫萝终于忍不住直接从还没串起来的鲱鱼身上沾起盐巴。赫萝开心地舔完盐巴后，继续说：	赫萝	0.55	赫萝			
